INDEX,Date,MAX,MIN,AW,RF,SSH
42971,22-11-1998,29.2,23,6,0,
42971,23-11-1998,30.5,21.5,3,0,
42971,24-11-1998,30.2,20.9,2,0,
42971,25-11-1998,29.7,19.5,2,0,
42971,26-11-1998,28.6,14.4,3,0,
42971,27-11-1998,28.2,15.9,3,0,
42971,28-11-1998,28.6,14.1,2,0,
42971,29-11-1998,29,14.4,2,0,
42971,30-11-1998,28.8,15.4,2,0,
42971,01-12-1998,29.3,15.5,2,0,
42971,02-12-1998,30,14.7,2,0,
42971,03-12-1998,29.3,14.7,2,0,
42971,04-12-1998,28.6,14,2,0,
42971,05-12-1998,28.9,13.1,2,0,
42971,06-12-1998,29.3,20.2,4,0,
42971,07-12-1998,29.1,14.1,1,0,
42971,08-12-1998,29.9,14.6,1,0,
42971,09-12-1998,29.7,15,2,0,
42971,10-12-1998,28.5,15.1,2,0,
42971,11-12-1998,27.2,16,1,0,
42971,12-12-1998,27.7,15.8,2,0,
42971,13-12-1998,27.7,13.7,2,0,
42971,14-12-1998,28.3,15.9,3,0,
42971,15-12-1998,29.1,14.9,3,0,
42971,16-12-1998,29,14,4,0,
42971,17-12-1998,28.6,13,1,0,
42971,18-12-1998,29.4,13.1,2,0,
42971,19-12-1998,28.5,13.5,1,0,
42971,20-12-1998,27.6,13.1,2,0,
42971,21-12-1998,28.3,12.1,2,0,
42971,22-12-1998,28.5,12.6,1,0,
42971,23-12-1998,29.2,12.7,1,0,
42971,24-12-1998,28.5,13.2,1,0,
42971,25-12-1998,27.9,14.6,2,0,
42971,26-12-1998,26.4,13.3,2,0,
42971,27-12-1998,28,11.9,2,0,
42971,28-12-1998,27.5,11,1,0,
42971,29-12-1998,28.7,11.3,2,0,
42971,30-12-1998,28.3,11.3,1,0,
42971,31-12-1998,28.4,12.3,2,0,
42971,01-01-1999,27.9,14.1,2,0,
42971,02-01-1999,26.7,12.8,2,0,
42971,03-01-1999,26.5,11.2,2,0,
42971,04-01-1999,27.5,11.1,2,0,
42971,05-01-1999,28.8,12.2,1,0,
42971,06-01-1999,28.3,15,2,0,
42971,07-01-1999,29.1,17.2,1,0,
42971,08-01-1999,29.5,17.1,2,0,
42971,09-01-1999,28.5,16.4,1,0,
42971,10-01-1999,26.2,14.4,2,0.5,
42971,11-01-1999,25.7,13.2,3,0,
42971,12-01-1999,26.4,11.6,3,0,
42971,13-01-1999,27.2,11.3,2,0,
42971,14-01-1999,27.4,12,2,0,
42971,15-01-1999,27.5,11.8,2,0,
42971,16-01-1999,27.5,11.3,2,0,
42971,17-01-1999,28.1,11.5,1,0,
42971,18-01-1999,28.2,13.5,2,0,
42971,19-01-1999,29,12.8,2,0,
42971,20-01-1999,28,12.8,2,0,
42971,21-01-1999,30.3,11.6,2,0,
42971,22-01-1999,32.5,19.2,2,0,
42971,23-01-1999,31.9,15.2,2,0,
42971,24-01-1999,33.8,13.1,2,0,
42971,25-01-1999,33.4,14.8,2,0,
42971,26-01-1999,31.9,16.6,2,0,
42971,27-01-1999,30.4,15.1,2,0,
42971,28-01-1999,30.6,12.4,2,0,
42971,29-01-1999,33.4,13.8,2,0,
42971,30-01-1999,30.2,17.1,3,0,
42971,31-01-1999,30,16.3,1,0,
42971,01-02-1999,30.6,16.9,3,0,
42971,02-02-1999,30.3,14.6,3,0,
42971,03-02-1999,31.5,15,2,0,
42971,04-02-1999,32.4,15.6,3,0,
42971,05-02-1999,32.8,17.4,3,0,
42971,06-02-1999,32.1,16.3,1,0,
42971,07-02-1999,32.3,17.1,2,0,
42971,08-02-1999,32.7,18.6,1,0,
42971,09-02-1999,31.3,17.4,2,0,
42971,10-02-1999,31.9,15,2,0,
42971,11-02-1999,32.8,16.6,2,0,
42971,12-02-1999,33.9,18,2,0,
42971,13-02-1999,34.4,17.5,2,0,
42971,14-02-1999,33.8,17.9,2,0,
42971,15-02-1999,34.3,18.1,2,0,
42971,16-02-1999,34.3,20.6,0,0,
42971,17-02-1999,35.4,17.5,3,0,
42971,18-02-1999,36,18.6,3,0,
42971,19-02-1999,36.7,19.1,2,0,
42971,20-02-1999,35.1,18.6,3,0,
42971,21-02-1999,35.5,20.3,3,0,
42971,22-02-1999,36.2,20.6,2,0,
42971,23-02-1999,36.5,22.1,3,0,
42971,24-02-1999,36.3,23.2,3,0,
42971,25-02-1999,37.6,23.7,4,0,
42971,26-02-1999,38.4,23.8,4,0,
42971,27-02-1999,35.9,23.4,9,0,
42971,28-02-1999,35.2,21.6,3,0,
42971,01-03-1999,35.2,19.1,2,0,
42971,02-03-1999,35.3,20.6,3,0,
42971,03-03-1999,35.8,20.1,2,0,
42971,04-03-1999,36.2,19.5,3,0,
42971,05-03-1999,38.2,20,3,0,
42971,06-03-1999,38.2,19.4,3,0,
42971,07-03-1999,39.7,19.2,3,0,
42971,08-03-1999,40.4,22.7,3,0,
42971,09-03-1999,40.7,20.2,3,0,
42971,10-03-1999,39.2,24,4,0,
42971,11-03-1999,39.3,23.6,4,0,
42971,12-03-1999,38.9,23.1,4,0,
42971,13-03-1999,38.9,21.6,5,0,
42971,14-03-1999,33.1,23.3,4,0,
42971,15-03-1999,35.9,22.9,3,0,
42971,16-03-1999,37.3,23.2,4,0,
42971,17-03-1999,37.2,22.6,5,0,
42971,18-03-1999,41,25.1,7,0,
42971,19-03-1999,38.7,23.2,4,0,
42971,20-03-1999,37.7,21.6,3,0,
42971,21-03-1999,35.3,24.6,4,0,
42971,22-03-1999,36.3,24.7,4,0,
42971,23-03-1999,37,24,4,0,
42971,24-03-1999,36.6,25,6,0,
42971,25-03-1999,35.2,25.2,6,0,
42971,26-03-1999,40.4,26.7,8,0,
42971,27-03-1999,39,26,8,0,
42971,28-03-1999,39.7,23.7,4,0,
42971,29-03-1999,39.8,24.1,4,0,
42971,30-03-1999,37.9,25.6,6,0,
42971,31-03-1999,41,24.8,6,0,
42971,01-04-1999,42.2,25,5,0,
42971,02-04-1999,38.4,25.9,6,0,
42971,03-04-1999,39.1,24.8,6,0,
42971,04-04-1999,37.3,25,7,0,
42971,05-04-1999,35.2,25.7,8,0,
42971,06-04-1999,36.2,25.7,8,0,
42971,07-04-1999,41.3,25.6,7,0,
42971,08-04-1999,36.9,26.9,8,0,
42971,09-04-1999,35.6,26.7,1,0,
42971,10-04-1999,38.1,25.6,8,0,
42971,11-04-1999,37.6,27.9,7,0,
42971,12-04-1999,37.7,26.9,10,0,
42971,13-04-1999,40.4,27.1,5,0,
42971,14-04-1999,40.6,27.3,5,0,
42971,15-04-1999,39.9,27.1,5,0,
42971,16-04-1999,37.7,27.1,5,0,
42971,17-04-1999,38.1,26.5,4,0,
42971,18-04-1999,38.9,26.7,5,0,
42971,19-04-1999,39,26.6,6,0,
42971,20-04-1999,40.8,27,7,0,
42971,21-04-1999,39.6,26.6,7,0,
42971,22-04-1999,39.2,27.1,8,0,
42971,23-04-1999,38.2,27.4,9,0,
42971,24-04-1999,39.2,28,10,0,
42971,25-04-1999,40.2,28.6,11,0,
42971,26-04-1999,39.9,28.1,9,0,
42971,27-04-1999,38.3,28.8,10,0,
42971,28-04-1999,38.7,28.8,10,0,
42971,29-04-1999,37.4,29,10,0,
42971,30-04-1999,37.6,28.9,10,0,
42971,01-05-1999,37,28.9,10,0,
42971,02-05-1999,37.7,28.9,10,0,
42971,03-05-1999,37.1,28.5,9,0,
42971,04-05-1999,37.8,28,8,0,
42971,05-05-1999,37.8,26.1,8,0,
42971,06-05-1999,39.1,28.2,10,0,
42971,07-05-1999,40.7,27.7,11,0,
42971,08-05-1999,41.4,28.4,11,0,
42971,09-05-1999,39.3,27.8,6,0,
42971,10-05-1999,36,24.1,6,0.8,
42971,11-05-1999,37.2,25.4,5,0,
42971,12-05-1999,38.2,26.4,5,0,
42971,13-05-1999,37,22.6,6,30.2,
42971,14-05-1999,36.4,23.5,5,27.8,
42971,15-05-1999,35.2,27.1,6,27.8,
42971,16-05-1999,37.2,25.8,5,2.4,
42971,17-05-1999,38,28,8,0,
42971,18-05-1999,38.2,27.2,6,0,
42971,19-05-1999,37.7,27.1,4,0,
42971,20-05-1999,35,23.5,4,14,
42971,21-05-1999,35.6,27.5,3,0,
42971,22-05-1999,33.8,24.2,6,10.8,
42971,23-05-1999,40,26.4,4,0,
42971,24-05-1999,29.7,23.1,5,78.2,
42971,25-05-1999,35.6,25.2,3,0,
42971,26-05-1999,29.8,27.7,3,0.1,
42971,27-05-1999,26.7,24.5,3,2.8,
42971,28-05-1999,32.4,24.5,5,17.4,
42971,29-05-1999,35.1,23.6,4,0.5,
42971,30-05-1999,35.5,27.2,6,0,
42971,31-05-1999,41,28,4,0,
42971,01-06-1999,40.9,28.4,5,0,
42971,02-06-1999,39,28.2,4,0,
42971,03-06-1999,32.7,25.6,4,1,
42971,04-06-1999,36.9,26.3,3,0,
42971,05-06-1999,35.1,23.1,3,18,
42971,06-06-1999,37.2,26.2,3,0,
42971,07-06-1999,37.4,26.5,3,0,
42971,08-06-1999,37,28,3,0,
42971,09-06-1999,34.1,28.2,3,0,
42971,10-06-1999,29,25.8,3,2.2,
42971,11-06-1999,28.5,24.5,6,26.9,
42971,12-06-1999,33.1,26.6,7,15.6,
42971,13-06-1999,35.2,26.7,9,0,
42971,14-06-1999,35.1,27.2,10,0.8,
42971,15-06-1999,33.9,26.3,3,0,
42971,16-06-1999,29.8,25.2,4,27,
42971,17-06-1999,31.2,25.6,5,29,
42971,18-06-1999,31.5,25.3,7,16.5,
42971,19-06-1999,32.2,26.2,6,1,
42971,20-06-1999,32.9,27.2,8,0,
42971,21-06-1999,28,25.5,6,18.6,
42971,22-06-1999,26.6,25.5,7,5,
42971,23-06-1999,33.2,25.1,8,12.7,
42971,24-06-1999,33.1,26.5,8,0,
42971,25-06-1999,35,25.7,5,0,
42971,26-06-1999,36.2,26.1,4,3,
42971,27-06-1999,35.1,27.5,4,0,
42971,28-06-1999,33.3,27.3,4,10.4,
42971,29-06-1999,34.1,24.6,4,45.2,
42971,30-06-1999,34.8,26.3,5,1.6,
42971,01-07-1999,34.6,23.4,5,36.2,
42971,02-07-1999,35.5,26.1,5,0,
42971,03-07-1999,35.7,26,5,0,
42971,04-07-1999,28.2,27.1,3,0,
42971,05-07-1999,32.7,24.6,6,3.2,
42971,06-07-1999,30.6,25.7,4,0,
42971,07-07-1999,30.2,25.1,4,4.3,
42971,08-07-1999,33.9,25.3,6,0,
42971,09-07-1999,34.3,26.7,8,0,
42971,10-07-1999,33.9,27.1,8,1.2,
42971,11-07-1999,32.4,26.3,7,9.7,
42971,12-07-1999,32.4,24.7,5,0.6,
42971,13-07-1999,31.3,26,5,0,
42971,14-07-1999,28.6,22.9,5,13.9,
42971,15-07-1999,31.2,23.2,6,5.6,
42971,16-07-1999,33.1,25.5,3,23.2,
42971,17-07-1999,32,26.4,3,0,
42971,18-07-1999,33.1,26.3,4,0,
42971,19-07-1999,31.8,27.2,6,0,
42971,20-07-1999,32.5,29.1,4,0,
42971,21-07-1999,30.3,24.5,4,10.5,
42971,22-07-1999,31.4,25.5,4,1.8,
42971,23-07-1999,31.3,25.2,4,0.5,
42971,24-07-1999,31.9,26.5,4,0.8,
42971,25-07-1999,30.1,26,4,0,
42971,26-07-1999,28.6,24.5,4,20.9,
42971,27-07-1999,26.1,25,5,44,
42971,28-07-1999,30.1,25,6,7.8,
42971,29-07-1999,33.2,24.4,4,9.4,
42971,30-07-1999,33.1,27.7,4,0.7,
42971,31-07-1999,32.5,25.6,3,0.4,
42971,01-08-1999,28.6,24.5,3,38.1,
42971,02-08-1999,28.4,25,2,48.9,
42971,03-08-1999,31.1,25.3,3,16.9,
42971,04-08-1999,31.4,25.6,3,24.4,
42971,05-08-1999,29.1,25.4,4,4.1,
42971,06-08-1999,29.3,24.5,4,26.8,
42971,07-08-1999,29.7,25.3,5,5,
42971,08-08-1999,30.3,26,8,4.4,
42971,09-08-1999,32.3,25.8,7,5.1,
42971,10-08-1999,32.6,26.1,9,0,
42971,11-08-1999,33.4,25,6,2,
42971,12-08-1999,33.2,24.9,6,26.3,
42971,13-08-1999,31.1,25.3,6,18,
42971,14-08-1999,32.1,25.5,5,6.9,
42971,15-08-1999,32.5,26.3,4,0,
42971,16-08-1999,32.8,23.2,3,50.4,
42971,17-08-1999,32,24.4,1,11.8,
42971,18-08-1999,33.5,25.5,3,4.3,
42971,19-08-1999,31.9,25.6,3,0,
42971,20-08-1999,32.8,25.8,3,0,
42971,21-08-1999,33.1,25.5,3,0.5,
42971,22-08-1999,34.7,26.2,3,0,
42971,23-08-1999,34.5,26.6,,0,
42971,24-08-1999,33.4,27.4,,0,
42971,25-08-1999,34.1,26.3,,0,
42971,26-08-1999,31.3,26.5,3,0,
42971,27-08-1999,33,24.5,3,0,
42971,28-08-1999,30.8,24.8,3,43.2,
42971,29-08-1999,28.9,24.7,3,27,
42971,30-08-1999,30.5,25.6,2,1.4,
42971,31-08-1999,31.9,25.5,3,0.2,
42971,01-09-1999,30.7,25.9,3,0,
42971,02-09-1999,29.8,25.9,1,0.7,
42971,03-09-1999,31.6,26,3,0.4,
42971,04-09-1999,30.9,25.7,3,3.5,
42971,05-09-1999,32.2,26.6,2,0,
42971,06-09-1999,34,26,2,0.2,
42971,07-09-1999,34.3,26.2,3,0,
42971,08-09-1999,33.3,26.3,2,2.3,
42971,09-09-1999,31.9,25.7,4,5.2,
42971,10-09-1999,30.1,26,3,2.5,
42971,11-09-1999,29.3,24.9,2,39,
42971,12-09-1999,27.5,23.9,3,38.1,
42971,13-09-1999,27.3,24.6,2,6.2,
42971,14-09-1999,31.1,24.7,1,11.7,
42971,15-09-1999,33,26.6,8,0,
42971,16-09-1999,33.6,25.8,5,14.8,
42971,17-09-1999,33.7,26.2,5,0,
42971,18-09-1999,34,25.6,4,0,
42971,19-09-1999,33.7,25.4,3,0,
42971,20-09-1999,33.6,26.3,2,0,
42971,21-09-1999,30.5,25.9,2,2,
42971,22-09-1999,29.8,24.6,1,18.1,
42971,23-09-1999,30.5,25.9,3,0,
42971,24-09-1999,31.4,26.6,6,8.8,
42971,25-09-1999,32,26.4,7,0,
42971,26-09-1999,30.3,26.3,5,1,
42971,27-09-1999,31.3,24.1,2,4.6,
42971,28-09-1999,32.2,24.8,5,0.5,
42971,29-09-1999,31.1,25.4,3,0.7,
42971,30-09-1999,32,24.2,1,8.8,
42971,01-10-1999,32,24.4,2,0,
42971,02-10-1999,32.5,25,2,0,
42971,03-10-1999,32.3,24.9,2,15.4,
42971,04-10-1999,32.1,24.2,2,1.4,
42971,05-10-1999,32.5,23.9,2,12.6,
42971,06-10-1999,30.4,24.6,3,0.8,
42971,07-10-1999,32.9,24.1,3,0,
42971,08-10-1999,33.2,24.6,4,0,
42971,09-10-1999,33.8,24.9,4,0,
42971,10-10-1999,32.6,23.5,3,22.3,
42971,11-10-1999,32.8,24.1,2,0,
42971,12-10-1999,33.6,24.2,2,0,
42971,13-10-1999,32.6,25,1,0,
42971,14-10-1999,30.5,24.8,2,0,
42971,15-10-1999,33.1,24.4,2,27.6,
42971,16-10-1999,30.1,23.6,3,0,
42971,17-10-1999,25.1,23,6,61.1,
42971,18-10-1999,30.1,23,8,194,
42971,19-10-1999,32.6,22.4,7,11.7,
42971,20-10-1999,31.3,24,2,0,
42971,21-10-1999,31,24.1,3,0,
42971,22-10-1999,31.3,24.3,3,0,
42971,23-10-1999,29,24.2,,0,
42971,25-10-1999,32.1,23.8,2,0,
42971,26-10-1999,32,23.9,2,0,
42971,27-10-1999,30.6,22.6,2,0,
42971,28-10-1999,29.9,21.3,4,0,
42971,29-10-1999,34.4,23,9,25.6,
42971,30-10-1999,24.1,16.5,,426.4,
42971,31-10-1999,26.3,22,,104.4,
42971,01-11-1999,29,23.6,5,5.4,
42971,02-11-1999,28.1,22.2,2,0,
42971,03-11-1999,30.4,20.6,1,1.6,
42971,04-11-1999,31.8,22.5,2,0,
42971,05-11-1999,31.5,22.3,1,4.6,
42971,06-11-1999,32.6,22.5,1,0,
42971,07-11-1999,32.6,23.1,1,0,
42971,08-11-1999,32.8,20.4,2,0,
42971,09-11-1999,32.2,18.4,2,0,
42971,10-11-1999,31.7,18.5,2,0,
42971,11-11-1999,30.6,16.3,1,0,
42971,12-11-1999,30.9,16.7,1,0,
42971,13-11-1999,30.3,16.5,1,0,
42971,14-11-1999,31.2,15.4,1,0,
42971,15-11-1999,31.6,16.3,2,0,
42971,16-11-1999,31.3,23.5,1,0,
42971,17-11-1999,30.6,19.3,0,0,
42971,18-11-1999,30.6,18.6,1,0,
42971,19-11-1999,30.6,18.1,1,0,
42971,20-11-1999,29.7,16.9,1,0,
42971,21-11-1999,29.3,15.6,1,0,
42971,22-11-1999,28.6,17.4,2,0,
42971,23-11-1999,28.5,17.5,2,0,
42971,24-11-1999,29.1,15.1,2,0,
42971,25-11-1999,29.1,16,2,0,
42971,26-11-1999,29.6,17.5,1,0,
42971,27-11-1999,30.1,17.2,1,0,
42971,28-11-1999,29.2,17.3,1,0,
42971,29-11-1999,29.4,16.3,1,0,
42971,30-11-1999,30.7,15.1,1,0,
42971,01-12-1999,24,17.6,1,0,
42971,02-12-1999,28.5,17.1,1,0,
42971,03-12-1999,29.3,15.5,1,0,
42971,04-12-1999,29,15.3,1,0,
42971,05-12-1999,28.9,15.5,1,0,
42971,06-12-1999,29,15,1,0,
42971,07-12-1999,28.9,14.9,1,0,
42971,08-12-1999,28.8,14.5,2,0,
42971,09-12-1999,28.6,16.8,2,0,
42971,10-12-1999,27.9,16.2,3,0,
42971,11-12-1999,27.8,16,3,0,
42971,12-12-1999,27.7,14,4,0,
42971,13-12-1999,28.8,13.1,2,0,
42971,14-12-1999,28.5,14.4,1,0,
42971,15-12-1999,28.8,14,1,0,
42971,16-12-1999,29.1,14.9,1,0,
42971,17-12-1999,28,13.3,1,0,
42971,18-12-1999,26.9,12.3,1,0,
42971,19-12-1999,28,12.4,1,0,
42971,20-12-1999,28.4,14.4,1,0,
42971,21-12-1999,28.1,16.5,1,0,
42971,22-12-1999,28.5,14.6,1,0,
42971,23-12-1999,28.6,14.7,2,0,
42971,24-12-1999,28.6,15.4,2,0,
42971,25-12-1999,28.9,15.7,1,0,
42971,26-12-1999,28.4,16.7,,0,
42971,27-12-1999,29,18.1,2,0,
42971,28-12-1999,30,16.4,2,0,
42971,29-12-1999,28.3,18.1,2,0,
42971,30-12-1999,29.5,17.9,,0,
42971,31-12-1999,28.2,17.6,2,0,
42971,01-01-2000,28.3,17,5,0,
42971,02-01-2000,27.3,13.5,3,0,
42971,03-01-2000,27.3,12.1,3,0,
42971,04-01-2000,27.1,12.9,4,0,
42971,05-01-2000,26.5,12,4,0,
42971,06-01-2000,26.5,11.1,3,0,
42971,07-01-2000,27.6,11.2,2,0,
42971,08-01-2000,28.3,13.5,2,0,
42971,09-01-2000,30.4,11.4,2,0,
42971,10-01-2000,30.3,14.3,2,0,
42971,11-01-2000,31.6,14.6,3,0,
42971,12-01-2000,32.1,13.7,2,0,
42971,13-01-2000,32.3,14.4,3,0,
42971,14-01-2000,32.5,15.1,6,0,
42971,15-01-2000,32.1,17.9,5,0,
42971,16-01-2000,31.7,17,5,0,
42971,17-01-2000,29.1,18.6,3,0,
42971,18-01-2000,28.9,16,6,0,
42971,19-01-2000,31.2,13.4,3,0,
42971,20-01-2000,32.8,12.6,5,0,
42971,21-01-2000,32.1,19,6,0,
42971,22-01-2000,30.5,19.8,7,0,
42971,23-01-2000,31.2,20.1,8,0,
42971,24-01-2000,,20.3,6,0,
42971,25-01-2000,29.5,17.6,6,0,
42971,26-01-2000,29.5,16.5,5,0,
42971,27-01-2000,30.9,15.2,3,0,
42971,28-01-2000,31.6,16.7,3,0,
42971,29-01-2000,31.2,16,6,0,
42971,30-01-2000,29.1,13.3,8,0,
42971,31-01-2000,30,15.1,3,0,
42971,01-02-2000,29,16.5,5,0,
42971,02-02-2000,30.3,16.2,8,0,
42971,03-02-2000,32.5,18,8,0,
42971,04-02-2000,32.1,21.7,,0,
42971,05-02-2000,32.4,20.7,9,0,
42971,06-02-2000,29.6,21.6,11,0,
42971,07-02-2000,30.1,21.2,8,0,
42971,08-02-2000,28.9,20.1,7,0,
42971,09-02-2000,29.1,20.6,6,0,
42971,10-02-2000,29.5,20,5,32.2,
42971,11-02-2000,29.6,20.5,6,0,
42971,12-02-2000,32.2,23,10,0,
42971,13-02-2000,26.2,21.6,10,1.2,
42971,14-02-2000,28,18.6,8,3.6,
42971,15-02-2000,29.1,16.8,6,0,
42971,16-02-2000,29.8,16.2,5,0,
42971,17-02-2000,32.1,19.7,5,0,
42971,18-02-2000,26.6,21.3,8,0,
42971,19-02-2000,27,17.9,6,0,
42971,20-02-2000,25,18.3,4,0,
42971,21-02-2000,30.1,19.4,4,0,
42971,22-02-2000,28.7,18.5,7,0,
42971,23-02-2000,30.8,21.3,4,0,
42971,24-02-2000,30.3,21.1,4,0,
42971,25-02-2000,29.5,21,4,0,
42971,26-02-2000,28,19.5,5,0,
42971,27-02-2000,31.4,16.3,3,0,
42971,28-02-2000,32.9,17.7,4,0,
42971,29-02-2000,35.1,15.3,7,0,
42971,01-03-2000,36.5,17.5,8,0,
42971,02-03-2000,35.1,21,10,0,
42971,03-03-2000,36,20.1,11,0,
42971,04-03-2000,36.1,22,8,0,
42971,05-03-2000,34.3,22.8,8,0,
42971,06-03-2000,35.1,23.1,11,0,
42971,07-03-2000,36,22.1,8,0,
42971,08-03-2000,34.9,22.4,12,0,
42971,09-03-2000,34.8,23.2,13,0,
42971,10-03-2000,35.7,20.1,5,0,
42971,11-03-2000,35.6,21.9,5,0,
42971,12-03-2000,35.3,25,15,0,
42971,13-03-2000,34.6,25.8,18,0,
42971,14-03-2000,36.1,25.1,16,0,
42971,15-03-2000,35,24.4,11,0,
42971,16-03-2000,36.2,22.5,7,0,
42971,17-03-2000,35.1,20.8,5,0,
42971,18-03-2000,34.9,22.6,8,0,
42971,19-03-2000,36.8,25.1,15,0,
42971,20-03-2000,35.2,24.1,10,0,
42971,21-03-2000,35.1,23.4,6,0,
42971,22-03-2000,35.1,24,6,0,
42971,23-03-2000,35.2,22.9,7,0,
42971,24-03-2000,35.3,22.7,5,0,
42971,25-03-2000,34.8,21.9,4,0,
42971,26-03-2000,35.8,22.7,6,0,
42971,27-03-2000,35.1,21.1,5,0,
42971,28-03-2000,35.5,20.5,5,0,
42971,29-03-2000,37.7,22,5,0,
42971,30-03-2000,36.3,23.1,4,0,
42971,31-03-2000,35.2,23,4,0,
42971,01-04-2000,37.1,24.1,6,0,
42971,02-04-2000,37.7,25.7,14,0,
42971,03-04-2000,37,26.3,17,0,
42971,04-04-2000,37.1,26.4,15,0,
42971,05-04-2000,36.1,26.7,17,0,
42971,06-04-2000,38.5,26,17,0,
42971,07-04-2000,36.4,26.5,17,0,
42971,08-04-2000,36.9,26.4,17,0,
42971,09-04-2000,37.7,25.8,12,0,
42971,10-04-2000,40,27.3,13,0,
42971,11-04-2000,36.8,23.7,7,0,
42971,12-04-2000,37.3,27.2,7,0,
42971,13-04-2000,36.6,26.3,12,0,
42971,14-04-2000,36.5,26.6,8,0,
42971,15-04-2000,35.8,25,14,0,
42971,16-04-2000,37.3,22.8,11,1.9,
42971,17-04-2000,37,27.4,11,0,
42971,18-04-2000,35.8,19.6,7,27.8,
42971,19-04-2000,36.5,26.5,14,0,
42971,20-04-2000,36.7,26.4,14,0,
42971,21-04-2000,37,26.6,13,0,
42971,22-04-2000,35.5,25.5,11,0,
42971,23-04-2000,36.1,27.1,13,0,
42971,24-04-2000,36.1,24.1,13,2.1,
42971,25-04-2000,35.2,25.3,8,0.1,
42971,26-04-2000,36.4,28,19,0,
42971,27-04-2000,34.3,27.5,15,1.1,
42971,28-04-2000,39.4,21.8,16,10.6,
42971,29-04-2000,36.3,28.3,17,0,
42971,30-04-2000,35.7,26.8,18,0,
42971,01-05-2000,36.7,28.2,20,0,
42971,02-05-2000,37,28.9,21,0,
42971,03-05-2000,36.7,28.3,18,0,
42971,04-05-2000,34.6,,15,0,
42971,05-05-2000,34.8,25.7,7,0,
42971,06-05-2000,35.1,26.6,7,0,
42971,07-05-2000,35.7,25.5,6,0,
42971,08-05-2000,36.3,24.5,8,0,
42971,09-05-2000,36,26.3,10,0.3,
42971,10-05-2000,37.6,26.6,10,0,
42971,11-05-2000,38.1,27.2,7,0,
42971,12-05-2000,37.3,22.9,10,18,
42971,13-05-2000,39.3,25,4,2.8,
42971,14-05-2000,40.1,28.5,6,0,
42971,15-05-2000,39,25.5,8,1.6,
42971,16-05-2000,39.2,26.3,6,0.6,
42971,17-05-2000,36.2,23.6,8,19,
42971,18-05-2000,39.5,26.8,9,0,
42971,19-05-2000,42.5,28.2,8,0,
42971,20-05-2000,39.9,27.6,10,0,
42971,21-05-2000,36.3,26.1,13,0,
42971,22-05-2000,36.5,26.5,4,0,
42971,23-05-2000,35.2,22.3,8,23.5,
42971,24-05-2000,36.1,26.5,10,0,
42971,25-05-2000,36.2,28.2,11,0,
42971,26-05-2000,39.6,28.6,10,0,
42971,27-05-2000,39.9,28.1,18,0,
42971,28-05-2000,38.6,28.2,15,0,
42971,29-05-2000,39.4,29.4,17,0,
42971,30-05-2000,36.4,27.1,11,0,
42971,31-05-2000,39,28,7,0,
42971,01-06-2000,36.6,24,8,0,
42971,02-06-2000,37.5,27.9,5,0,
42971,03-06-2000,36.5,27.7,6,0,
42971,04-06-2000,36.2,27.7,6,0,
42971,05-06-2000,30,25.7,12,20.3,
42971,06-06-2000,32.6,26.2,7,23.5,
42971,07-06-2000,32.1,26,13,3.4,
42971,08-06-2000,32.1,26.6,16,0.3,
42971,09-06-2000,37.1,27.4,18,0.6,
42971,10-06-2000,35.9,27.6,17,0,
42971,11-06-2000,33,25.1,13,9.4,
42971,12-06-2000,34.9,27.3,12,0,
42971,13-06-2000,36.2,27.8,9,0,
42971,14-06-2000,33.2,24.7,8,32,
42971,15-06-2000,32.6,25.2,8,0,
42971,16-06-2000,30.1,23.6,7,29.7,
42971,17-06-2000,34.8,25,7,0.7,
42971,18-06-2000,28.7,24.4,6,68,
42971,19-06-2000,32.4,24.9,5,36.2,
42971,20-06-2000,32.4,25.9,9,2.8,
42971,21-06-2000,32,24.7,11,44.8,
42971,22-06-2000,32.3,27.2,12,0,
42971,23-06-2000,33.3,26.4,8,6.6,
42971,24-06-2000,33,26.6,7,0,
42971,25-06-2000,36.6,27.8,8,0,
42971,26-06-2000,36.4,27.2,5,0,
42971,27-06-2000,33.8,24.6,6,17.7,
42971,28-06-2000,32.3,25.6,5,1,
42971,29-06-2000,31.9,26,8,2.2,
42971,30-06-2000,32.1,26.1,9,4.3,
42971,01-07-2000,32.8,25.9,10,4.5,
42971,02-07-2000,34,26,8,0,
42971,03-07-2000,34.2,25.9,4,0,
42971,04-07-2000,34.3,25.6,4,0,
42971,05-07-2000,35.2,25.3,4,0,
42971,06-07-2000,35.6,26.6,4,0,
42971,07-07-2000,34.2,27.5,5,0.1,
42971,08-07-2000,33.7,27.1,4,3.2,
42971,09-07-2000,35.7,26.3,5,0,
42971,10-07-2000,32.2,25.5,8,18.6,
42971,11-07-2000,30.8,25.8,7,33.3,
42971,12-07-2000,29.9,24.6,8,97,
42971,13-07-2000,31.3,24.6,8,64.2,
42971,14-07-2000,31.5,26.6,15,0,
42971,15-07-2000,31.3,26,9,3,
42971,16-07-2000,28.2,24.1,10,53.4,
42971,17-07-2000,26.3,25.1,9,8,
42971,18-07-2000,26.2,24.6,16,13.1,
42971,19-07-2000,31.5,25.2,17,17,
42971,20-07-2000,32,25.2,15,0.2,
42971,21-07-2000,33,25.1,7,1.6,
42971,22-07-2000,33.9,26.5,7,0,
42971,23-07-2000,33.3,25.5,9,0,
